,Date,Transect,Taxa,Species,Abundance,Distance.Footsteps,Encounter.Time,Habitat,Start.Time,End.Time,Weather,Detection,Guild,Sex,Activity,Photo.Audio.No.,Remarks
776,06-04-2016,T1B,Birds,Green Bee Eater,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Insectivore,NA,NA,,
777,06-04-2016,T1B,Birds,Spotted Dove,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Grainivore,NA,NA,,
778,06-04-2016,T1B,Birds,Grey Jungle Fowl,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,A,Omnivore,NA,NA,,
779,06-04-2016,T1B,Birds,Perdicula spp.,5,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,,NA,NA,,
780,06-04-2016,T1B,Birds,White Cheeked Barbet,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Frugivore,NA,NA,,
781,06-04-2016,T1B,Birds,White Cheeked Barbet,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,A,Frugivore,NA,NA,,
782,06-04-2016,T1B,Birds,Spotted Dove,5,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Grainivore,NA,NA,,
783,06-04-2016,T1B,Birds,Red Vented Bulbul,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,A,Frugivore,NA,NA,,
784,06-04-2016,T1B,Birds,Yellow Throated Sparrow,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Omnivore,NA,NA,,
785,06-04-2016,T1B,Birds,Spotted Dove,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Grainivore,NA,NA,,
786,06-04-2016,T1B,Birds,Golden Fronted Leafbird,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Omnivore,NA,NA,,
787,06-04-2016,T1B,Birds,Jungle Myna,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Omnivore,NA,NA,,
788,06-04-2016,T1B,Birds,Purple Sunbird,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Omnivore,NA,NA,,
789,06-04-2016,T1B,Birds,Oriental Trutle Dove,1,NA,NA,Scrubland and Grassland,7:30:00 AM,7:55:00 AM,Clear,V,Grainivore,NA,NA,,
790,06-04-2016,T2,Birds,Spotted Dove,2,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Grainivore,NA,NA,,
791,06-04-2016,T2,Birds,Red Vented Bulbul,1,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Frugivore,NA,NA,,
792,06-04-2016,T2,Birds,Spotted Dove,2,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Grainivore,NA,NA,,
793,06-04-2016,T2,Birds,Green Bee Eater,1,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Insectivore,NA,NA,,
794,06-04-2016,T2,Birds,Red Vented Bulbul,2,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Frugivore,NA,NA,,
795,06-04-2016,T2,Birds,Purple Rumped Sunbird,1,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Omnivore,NA,NA,,
796,06-04-2016,T2,Birds,Orange Minivet,1,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Insectivore,NA,NA,,
797,06-04-2016,T2,Birds,Green Bee Eater,1,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Insectivore,NA,NA,,
798,06-04-2016,T2,Birds,Indian Scimitar Babler,1,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Omnivore,NA,NA,,
799,06-04-2016,T2,Birds,Common Tailor Bird,1,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,NA,NA,NA,,
800,06-04-2016,T2,Birds,White Cheeked Barbet,2,NA,NA,Riparian,8:00:00 AM,8:25:00 AM,Clear,V,Frugivore,NA,NA,,
801,06-04-2016,T3,Birds,Grey Jungle Fowl,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,A,Omnivore,NA,NA,,
802,06-04-2016,T3,Birds,Red Vented Bulbul,5,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Frugivore,NA,NA,,
803,06-04-2016,T3,Birds,Grey Jungle Fowl,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,A,Omnivore,NA,NA,,
804,06-04-2016,T3,Birds,Purple Rumped Sunbird,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
805,06-04-2016,T3,Birds,Little Egret,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Carnivore,NA,NA,,
806,06-04-2016,T3,Birds,White Cheeked Barbet,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,A,Frugivore,NA,NA,,
807,06-04-2016,T3,Birds,Asian Paradise Flycatcher,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Insectivore,NA,NA,,
808,06-04-2016,T3,Birds,Spotted Dove,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Grainivore,NA,NA,,
809,06-04-2016,T3,Birds,Phylloscopus Spp.,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,B,Insectivore,NA,NA,,
810,06-04-2016,T3,Birds,Red Whiskered Bubul,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,B,Omnivore,NA,NA,,
811,06-04-2016,T3,Birds,Red Vented Bulbul,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Frugivore,NA,NA,,
812,06-04-2016,T3,Birds,Purple Sunbird,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
813,06-04-2016,T3,Birds,White Cheeked Barbet,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,A,Frugivore,NA,NA,,
814,06-04-2016,T3,Birds,Grey Jungle Fowl,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,A,Omnivore,NA,NA,,
815,06-04-2016,T3,Birds,Red Whiskered Bubul,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
816,06-04-2016,T3,Birds,Purple Sunbird,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
817,06-04-2016,T3,Birds,Perdicula spp.,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,,NA,NA,,
818,06-04-2016,T3,Birds,Green Bee Eater,4,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Insectivore,NA,NA,,
819,06-04-2016,T3,Birds,Indian Scimitar Babler,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
820,06-04-2016,T3,Birds,Common Iora,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Insectivore,NA,NA,,
821,06-04-2016,T3,Birds,Red Whiskered Bubul,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
822,06-04-2016,T3,Birds,Laughing Dove,5,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Grainivore,NA,NA,,
823,06-04-2016,T3,Birds,Red Vented Bulbul,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Frugivore,NA,NA,,
824,06-04-2016,T3,Birds,Tree Pipit,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Insectivore,NA,NA,,
825,06-04-2016,T3,Birds,Purple Sunbird,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
826,06-04-2016,T3,Birds,Crimson Backed Sunbird,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
827,06-04-2016,T3,Birds,Coppersmith Barbet,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Frugivore,NA,NA,,
828,06-04-2016,T3,Birds,Orange Headed Ground Thrush,2,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
829,06-04-2016,T3,Birds,Purple Rumped Sunbird,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,V,Omnivore,NA,NA,,
830,06-04-2016,T3,Birds,White Cheeked Barbet,1,NA,NA,Scrubland and Grassland,7:00:00 AM,7:28:00 AM,Clear,A,Frugivore,NA,NA,,
831,06-04-2016,T4,Birds,Turtle Dove,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,V,Grainivore,NA,NA,,
832,06-04-2016,T4,Birds,Purple Rumped Sunbird,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Omnivore,NA,NA,,
833,06-04-2016,T4,Birds,Monticola spp.,2,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,V,,NA,NA,,
834,06-04-2016,T4,Birds,Red Vented Bulbul,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Frugivore,NA,NA,,
835,06-04-2016,T4,Birds,Spotted Dove,2,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,V,Grainivore,NA,NA,,
836,06-04-2016,T4,Birds,Grey Jungle Fowl,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Omnivore,NA,NA,,
837,06-04-2016,T4,Birds,Turtle Dove,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,V,Grainivore,NA,NA,,
838,06-04-2016,T4,Birds,White Cheeked Barbet,2,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Frugivore,NA,NA,,
839,06-04-2016,T4,Birds,Laughing Dove,2,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,V,Grainivore,NA,NA,,
840,06-04-2016,T4,Birds,Red Whiskered Bubul,4,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Omnivore,NA,NA,,
841,06-04-2016,T4,Birds,Oriental Magpie Robin,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,V,Insectivore,NA,NA,,
842,06-04-2016,T4,Birds,Purple Sunbird,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,V,Omnivore,NA,NA,,
843,06-04-2016,T4,Birds,Crimson Backed Sunbird,3,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,B,Omnivore,NA,NA,,
844,06-04-2016,T4,Birds,Red Whiskered Bubul,4,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,B,Omnivore,NA,NA,,
845,06-04-2016,T4,Birds,White Cheeked Barbet,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Frugivore,NA,NA,,
846,06-04-2016,T4,Birds,White Bellied Blue Flycatcher,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,V,Insectivore,NA,NA,,
847,06-04-2016,T4,Birds,White Cheeked Barbet,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Frugivore,NA,NA,,
848,06-04-2016,T4,Birds,Puff Throated Babler,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Insectivore,NA,NA,,
849,06-04-2016,T4,Birds,Brown Cheeked Fulvetta,1,NA,NA,Human Habitation and Farmland,8:40:00 AM,9:15:00 AM,Clear,A,Omnivore,NA,NA,,
850,06-04-2016,T5,Birds,Grey Jungle Fowl,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,A,Omnivore,NA,NA,,
851,06-04-2016,T5,Birds,Malabar Whistling Thrush,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,A,Carnivore,NA,NA,,
852,06-04-2016,T5,Birds,White Cheeked Barbet,2,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,A,Frugivore,NA,NA,,
853,06-04-2016,T5,Birds,Puff Throated Babler,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,A,Insectivore,NA,NA,,
854,06-04-2016,T5,Birds,Blue Naped Monarch,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Insectivore,NA,NA,,
855,06-04-2016,T5,Birds,Malabar Whistling Thrush,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,B,Carnivore,NA,NA,,
856,06-04-2016,T5,Birds,White Cheeked Barbet,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,A,Frugivore,NA,NA,,
857,06-04-2016,T5,Birds,Malabar Whistling Thrush,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Carnivore,NA,NA,,
858,06-04-2016,T5,Birds,Emerald Dove,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Frugivore,NA,NA,,
859,06-04-2016,T5,Birds,Red Whiskered Bubul,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Omnivore,NA,NA,,
860,06-04-2016,T5,Birds,White Cheeked Barbet,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,A,Frugivore,NA,NA,,
861,06-04-2016,T5,Birds,Crimson Backed Sunbird,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Omnivore,NA,NA,,
862,06-04-2016,T5,Birds,Puff Throated Babler,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,A,Insectivore,NA,NA,,
863,06-04-2016,T5,Birds,Red Whiskered Bubul,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Omnivore,NA,NA,,
864,06-04-2016,T5,Birds,White Cheeked Barbet,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Frugivore,NA,NA,,
865,06-04-2016,T5,Birds,Crimson Backed Sunbird,2,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Omnivore,NA,NA,,
866,06-04-2016,T5,Birds,Golden Oriole,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Omnivore,NA,NA,,
867,06-04-2016,T5,Birds,Crimson Backed Sunbird,4,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,V,Omnivore,NA,NA,,
868,06-04-2016,T5,Birds,Malabar Whistling Thrush,1,NA,NA,Human Habitation and Farmland,6:50:00 AM,7:25:00 AM,Clear,A,Carnivore,NA,NA,,
869,06-04-2016,T6,Birds,Red Whiskered Bubul,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,A,Omnivore,NA,NA,,
870,06-04-2016,T6,Birds,White Cheeked Barbet,2,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,A,Frugivore,NA,NA,,
871,06-04-2016,T6,Birds,Golden Oriole,2,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Omnivore,NA,NA,,
872,06-04-2016,T6,Birds,White Cheeked Barbet,3,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,B,Frugivore,NA,NA,,
873,06-04-2016,T6,Birds,Malabar Whistling Thrush,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Carnivore,NA,NA,,
874,06-04-2016,T6,Birds,Great Tit,2,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Omnivore,NA,NA,,
875,06-04-2016,T6,Birds,White Bellied Blue Flycatcher,2,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Insectivore,NA,NA,,
876,06-04-2016,T6,Birds,Indian Grey Hornbill,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Frugivore,NA,NA,,
877,06-04-2016,T6,Birds,White Cheeked Barbet,2,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,A,Frugivore,NA,NA,,
878,06-04-2016,T6,Birds,Puff Throated Babler,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,A,Insectivore,NA,NA,,
879,06-04-2016,T6,Birds,Purple Rumped Sunbird,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,A,Omnivore,NA,NA,,
880,06-04-2016,T6,Birds,Great Tit,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,A,Omnivore,NA,NA,,
881,06-04-2016,T6,Birds,Common Iora,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Insectivore,NA,NA,,
882,06-04-2016,T6,Birds,Phylloscopus Spp.,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Insectivore,NA,NA,,
883,06-04-2016,T6,Birds,Crimson Backed Sunbird,2,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Omnivore,NA,NA,,
884,06-04-2016,T6,Birds,Sulphur Bellied Warbler,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,A,Insectivore,NA,NA,,
885,06-04-2016,T6,Birds,Red Vented Bulbul,1,NA,NA,Riparian,8:15:00 AM,8:50:00 AM,Clear,V,Frugivore,NA,NA,,
886,29-04-2016,T1A,Birds,Jungle Crow,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
887,29-04-2016,T1A,Birds,Red Whiskered Bubul,3,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
888,29-04-2016,T1A,Birds,Red Vented Bulbul,2,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Frugivore,NA,NA,,
889,29-04-2016,T1A,Birds,Oriental Magpie Robin,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Insectivore,NA,NA,,
890,29-04-2016,T1A,Birds,Red Vented Bulbul,3,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Frugivore,NA,NA,,
891,29-04-2016,T1A,Birds,White Cheeked Barbet,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Frugivore,NA,NA,,
892,29-04-2016,T1A,Birds,Red Vented Bulbul,2,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,v,Frugivore,NA,NA,,
893,29-04-2016,T1A,Birds,Indian Blackbird,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
894,29-04-2016,T1A,Birds,Puff Throated Babler,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,A,Insectivore,NA,NA,,
895,29-04-2016,T1A,Birds,Purple Rumped Sunbird,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,A,Omnivore,NA,NA,,
896,29-04-2016,T1A,Birds,Red Whiskered Bubul,2,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
897,29-04-2016,T1A,Birds,Red Vented Bulbul,2,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Frugivore,NA,NA,,
898,29-04-2016,T1A,Birds,Purple Sunbird,2,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
899,29-04-2016,T1A,Birds,White Cheeked Barbet,2,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Frugivore,NA,NA,,
900,29-04-2016,T1A,Birds,Green Bee Eater,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Insectivore,NA,NA,,
901,29-04-2016,T1A,Birds,Tickle's Blue Flycatcher,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Insectivore,NA,NA,,
902,29-04-2016,T1A,Birds,Common Iora,2,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,B,Insectivore,NA,NA,,
903,29-04-2016,T1A,Birds,Red Whiskered Bubul,3,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
904,29-04-2016,T1A,Birds,Purple Sunbird,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
905,29-04-2016,T1A,Birds,Purple Rumped Sunbird,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
906,29-04-2016,T1A,Birds,Tickle's Blue Flycatcher,2,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Insectivore,NA,NA,,
907,29-04-2016,T1A,Birds,Red Vented Bulbul,3,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Frugivore,NA,NA,,
908,29-04-2016,T1A,Birds,Purple Sunbird,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
909,29-04-2016,T1A,Birds,Red Vented Bulbul,4,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Frugivore,NA,NA,,
910,29-04-2016,T1A,Birds,Purple Sunbird,1,NA,NA,Evergreen Forest,6:30:00 AM,7:10:00 AM,Clear,V,Omnivore,NA,NA,,
911,29-04-2016,T1B,Birds,Red Whiskered Bubul,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Omnivore,NA,NA,,
912,29-04-2016,T1B,Birds,Grey Jungle Fowl,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,A,Omnivore,NA,NA,,
913,29-04-2016,T1B,Birds,Indian Robin,2,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Insectivore,NA,NA,,
914,29-04-2016,T1B,Birds,Pied Bushchat,2,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Insectivore,NA,NA,,
915,29-04-2016,T1B,Birds,Red Whiskered Bubul,8,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,v,Omnivore,NA,NA,,
916,29-04-2016,T1B,Birds,Grey Jungle Fowl,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,A,Omnivore,NA,NA,,
917,29-04-2016,T1B,Birds,Green Bee Eater,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Insectivore,NA,NA,,
918,29-04-2016,T1B,Birds,Bay Backed shrike,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Carnivore,NA,NA,,
919,29-04-2016,T1B,Birds,Indian Robin,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Insectivore,NA,NA,,
920,29-04-2016,T1B,Birds,Red Whiskered Bubul,3,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Omnivore,NA,NA,,
921,29-04-2016,T1B,Birds,White Cheeked Barbet,2,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,B,Frugivore,NA,NA,,
922,29-04-2016,T1B,Birds,Green Bee Eater,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Insectivore,NA,NA,,
923,29-04-2016,T1B,Birds,Puff Throated Babler,2,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,A,Insectivore,NA,NA,,
924,29-04-2016,T1B,Birds,Jungle Myna,3,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Omnivore,NA,NA,,
925,29-04-2016,T1B,Birds,Red Whiskered Bubul,2,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Omnivore,NA,NA,,
926,29-04-2016,T1B,Birds,Yellow Browed Bulbul,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,V,Omnivore,NA,NA,,
927,29-04-2016,T1B,Birds,Indian Scimitar Babler,1,NA,NA,Scrubland and Grassland,7:10:00 AM,7:40:00 AM,Clear,A,Omnivore,NA,NA,,
928,29-04-2016,T2,Birds,Green Bee Eater,3,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,
929,29-04-2016,T2,Birds,Red Whiskered Bubul,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
930,29-04-2016,T2,Birds,Southern Coucal,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,A,Carnivore,NA,NA,,
931,29-04-2016,T2,Birds,Grey Jungle Fowl,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,A,Omnivore,NA,NA,,
932,29-04-2016,T2,Birds,Common Iora,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,
933,29-04-2016,T2,Birds,Jungle Babler,7,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,A,Insectivore,NA,NA,,
934,29-04-2016,T2,Birds,Green Bee Eater,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,
935,29-04-2016,T2,Birds,Red Vented Bulbul,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Frugivore,NA,NA,,
936,29-04-2016,T2,Birds,Purple Sunbird,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
937,29-04-2016,T2,Birds,Red Whiskered Bubul,2,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
938,29-04-2016,T2,Birds,Pied Bushchat,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,
939,29-04-2016,T2,Birds,Jungle Myna,2,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
940,29-04-2016,T2,Birds,Nilgiri Wood Pidgeon,4,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Frugivore,NA,NA,,
941,29-04-2016,T2,Birds,Red Whiskered Bubul,2,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
942,29-04-2016,T2,Birds,Green Bee Eater,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Insectivore,NA,NA,,
943,29-04-2016,T2,Birds,Jungle Crow,1,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
944,29-04-2016,T2,Birds,Red Whiskered Bubul,3,NA,NA,Riparian,7:45:00 AM,8:15:00 AM,Clear,V,Omnivore,NA,NA,,
